date,SVIX_1,SVIX_2,SVIX_3,SVIX_6,SVIX_12
2004-08-03,0.022857454,0.026262076,0.028340005,0.031349377,0.031875743
2004-08-04,0.023380089,0.026880823,0.028824681,0.031403941,0.032114675
2004-08-05,0.029672816,0.031531902,0.032410691,0.034913538,0.034428519
2004-08-06,0.033549626,0.034141652,0.033922805,0.036436239,0.035406937
2004-08-09,0.032033271,0.033159653,0.032678718,0.035454827,0.03474904
2004-08-10,0.027173381,0.029998778,0.030318683,0.032842831,0.032905275
2004-08-11,0.028961614,0.031401246,0.031546446,0.033827057,0.033580747
2004-08-12,0.032190174,0.033305098,0.032360232,0.035949394,0.035226782
2004-08-13,0.028956705,0.031871908,0.031253947,0.035543345,0.035409974
2004-08-16,0.027408834,0.030013308,0.030178079,0.034176838,0.034313003
2004-08-17,0.025820067,0.02841912,0.029311948,0.033261521,0.033920789
2004-08-18,0.023658034,0.026559701,0.02778865,0.031578628,0.032898861
2004-08-19,0.025776458,0.027563662,0.028736588,0.032485633,0.033665053
2004-08-20,0.023029893,0.026729266,0.027805838,0.031492624,0.032829751
2004-08-23,0.022856241,0.025236272,0.026889229,0.03056247,0.032039715
2004-08-24,0.021246856,0.02388965,0.025468045,0.029796546,0.031599029
2004-08-25,0.020252668,0.023096752,0.025169564,0.028673552,0.03063153
2004-08-26,0.019837546,0.022050238,0.024515511,0.028476477,0.030526272
2004-08-27,0.019120636,0.021477601,0.023996952,0.028003148,0.030186578
2004-08-30,0.022091021,0.023962473,0.025828439,0.029087969,0.030852256
2004-08-31,0.021003635,0.022975631,0.025026759,0.028424239,0.030444096
2004-09-01,0.019782648,0.021705964,0.023798258,0.027385697,0.029661131
2004-09-02,0.018447005,0.020349862,0.022705286,0.026476025,0.028880331
2004-09-03,0.017485744,0.019968446,0.022117756,0.026031866,0.028399119
2004-09-07,0.017917816,0.020503485,0.022512626,0.026041298,0.028324568
2004-09-08,0.017781878,0.020533493,0.022666723,0.02590421,0.028332007
2004-09-09,0.017467831,0.019546973,0.022042685,0.025574759,0.027908014
2004-09-10,0.016906136,0.019543508,0.021779323,0.025018823,0.027767095
2004-09-13,0.016247427,0.018571474,0.021043052,0.023957,0.026546934
2004-09-14,0.01619872,0.018975077,0.021069007,0.024004215,0.026163483
2004-09-15,0.01911276,0.020796767,0.022597813,0.02511502,0.026822823
2004-09-16,0.018635918,0.021167967,0.023499691,0.025062017,0.027009949
2004-09-17,0.017301021,0.01999156,0.022306248,0.024001854,0.026262472
2004-09-20,0.018477188,0.020303188,0.023044388,0.025093711,0.025746166
2004-09-21,0.016615061,0.019102574,0.021543367,0.02382694,0.023578582
2004-09-22,0.019258885,0.020418393,0.023702211,0.025280214,0.028477412
2004-09-23,0.019601038,0.021383514,0.024183872,0.025955555,0.02511197
2004-09-24,0.017965197,0.02029358,0.023146019,0.025025737,0.025011562
2004-09-27,0.019494509,0.021530299,0.023976391,0.025911006,0.026728275
2004-09-28,0.017381292,0.019557089,0.022089812,0.024277293,0.025627895
2004-09-29,0.015918513,0.01839834,0.021112508,0.023662336,0.025317406
2004-09-30,0.016071409,0.018515856,0.021145761,0.023419474,0.025217813
2004-10-01,0.014770588,0.017080823,0.019552551,0.021712584,0.023039734
2004-10-04,0.016913985,0.018647174,0.020350863,0.022029453,0.02316244
2004-10-05,0.017776193,0.019466258,0.021030768,0.022806544,0.02352173
2004-10-06,0.016067761,0.01796841,0.019685017,0.021802948,0.023488968
2004-10-07,0.019181649,0.021044642,0.022158666,0.023056403,0.024663933
2004-10-08,0.020522077,0.02245354,0.023525621,0.024523526,0.025552911
2004-10-11,0.019310882,0.022178025,0.023421623,0.024722357,0.025349991
2004-10-12,0.020399878,0.02260119,0.023310692,0.0240928,0.024808541
2004-10-13,0.021866183,0.02361361,0.024301277,0.0250616,0.025261538
2004-10-14,0.024786446,0.025711193,0.026051817,0.026358806,0.025944764
2004-10-15,0.020700876,0.022564858,0.023863987,0.025325692,0.025460656
2004-10-18,0.019693314,0.021484378,0.022051245,0.024464401,0.024833489
2004-10-19,0.020777145,0.022756445,0.022864012,0.025314152,0.025423377
2004-10-20,0.020143082,0.022024144,0.022768849,0.025192019,0.02535202
2004-10-21,0.018824502,0.020736403,0.021398626,0.024425222,0.02498966
2004-10-22,0.021402338,0.0226287,0.023120279,0.025576988,0.025983601
2004-10-25,0.025154295,0.024902257,0.024730784,0.026430405,0.026460421
2004-10-26,0.024578218,0.024057632,0.023848815,0.025466768,0.025653792
2004-10-27,0.022451868,0.022675189,0.022737938,0.024520166,0.024874355
2004-10-28,0.02142194,0.021703633,0.021875419,0.024245649,0.024688776
2004-10-29,0.023799093,0.022925905,0.022888003,0.02462285,0.025174234
2004-11-01,0.024109447,0.022890048,0.022794108,0.024380758,0.024552853
2004-11-02,0.024057788,0.022727867,0.022653546,0.024234376,0.024544688
2004-11-03,0.017738718,0.018570866,0.019331654,0.021874924,0.023030927
2004-11-04,0.017800947,0.018518978,0.01927492,0.020808576,0.022144653
2004-11-05,0.017302072,0.017631934,0.018339252,0.020656793,0.022224176
2004-11-08,0.018205144,0.018252602,0.018824342,0.020777399,0.022232281
2004-11-09,0.01691961,0.017682339,0.018425647,0.020307455,0.021921874
2004-11-10,0.016288009,0.016858898,0.017810164,0.020049538,0.021730479
2004-11-11,0.016002401,0.016582471,0.0175573,0.019536038,0.021256665
2004-11-12,0.016655144,0.016769911,0.017584507,0.019381542,0.020888269
2004-11-15,0.017187143,0.01669115,0.017743838,0.019536838,0.021171341
2004-11-16,0.016555778,0.017261497,0.018416224,0.020489847,0.021706469
2004-11-17,0.01646704,0.016702692,0.017932419,0.020020817,0.021622089
2004-11-18,0.015863651,0.016233181,0.017483688,0.01936959,0.021226697
2004-11-19,0.016808458,0.01782068,0.0192688,0.021134671,0.022538408
2004-11-22,0.015591387,0.016256061,0.017146279,0.019649246,0.021410317
2004-11-23,0.014965016,0.015696024,0.016845557,0.019725879,0.021568077
2004-11-24,0.01475242,0.015335916,0.017023889,0.019875663,0.021650862
2004-11-26,0.015057033,0.015541797,0.017038648,0.019739183,0.021556459
2004-11-29,0.016490697,0.016917642,0.018256823,0.020374433,0.021827265
2004-11-30,0.016303872,0.017320438,0.018842241,0.020871096,0.022560275
2004-12-01,0.015517342,0.015705948,0.017066307,0.019790716,0.021622505
2004-12-02,0.015619914,0.016123314,0.017563291,0.019795941,0.021369423
2004-12-03,0.015372286,0.016220647,0.017573366,0.019466226,0.021040957
2004-12-06,0.016379264,0.016686817,0.017752158,0.019598138,0.020631795
2004-12-07,0.017386298,0.017873922,0.019046261,0.020293705,0.021117016
2004-12-08,0.016610109,0.017593614,0.018944406,0.02068432,0.021434318
2004-12-09,0.015632861,0.017130239,0.018786587,0.0203078,0.021664119
2004-12-10,0.015281731,0.016910605,0.018852119,0.020392868,0.021581319
2004-12-13,0.014337824,0.017595557,0.019132149,0.02067493,0.021792399
2004-12-14,0.015083176,0.016963082,0.01853658,0.020229898,0.021402338
2004-12-15,0.014015757,0.016343092,0.018157973,0.020088722,0.021062648
2004-12-16,0.013878598,0.015750889,0.017997462,0.019849755,0.020772683
2004-12-17,0.013090873,0.016223233,0.018261498,0.020277576,0.021481803
2004-12-20,0.012885542,0.016154295,0.018066895,0.020210304,0.02174426
2004-12-21,0.01202386,0.015479885,0.017636359,0.019618548,0.02123608
2004-12-22,0.011925238,0.015095787,0.017851838,0.020065487,0.021722866
2004-12-23,0.011401396,0.015070593,0.017446481,0.019597523,0.021960906
2004-12-27,0.013676578,0.01586127,0.018320279,0.020363515,0.022231352
2004-12-28,0.013148754,0.015486225,0.017695376,0.020020633,0.021930163
2004-12-29,0.01359082,0.015725229,0.01793966,0.020188154,0.021859366
2004-12-30,0.014466683,0.016716365,0.018684259,0.020630999,0.022107125
2004-12-31,0.015616024,0.017490609,0.019400734,0.02105322,0.022400125
2005-01-03,0.017956086,0.019317906,0.020780637,0.021975574,0.023082043
2005-01-04,0.017792681,0.019368713,0.020920385,0.022508446,0.023573578
2005-01-05,0.018216177,0.019784665,0.021135989,0.022448451,0.023339581
2005-01-06,0.016811073,0.01827078,0.019599516,0.021137859,0.022419778
2005-01-07,0.016692224,0.018217364,0.019373167,0.020817989,0.022021232
2005-01-10,0.015820162,0.017625941,0.018756014,0.020003687,0.021500633
2005-01-11,0.015941352,0.017766865,0.018862914,0.020050524,0.021425455
2005-01-12,0.014876851,0.016768832,0.017929573,0.019252956,0.020803947
2005-01-13,0.01547533,0.017475684,0.018602045,0.019804301,0.021016423
2005-01-14,0.014270254,0.016552425,0.017819744,0.019081084,0.020412704
2005-01-18,0.014487535,0.015590305,0.016936045,0.018258591,0.019851197
2005-01-19,0.016410942,0.017628136,0.018497903,0.019382996,0.020703359
2005-01-20,0.018120048,0.018842317,0.019604584,0.020291695,0.021296822
2005-01-21,0.018629433,0.019922637,0.020458862,0.021059553,0.021995395
2005-01-24,0.019326629,0.020242977,0.020392248,0.021168354,0.021875651
2005-01-25,0.017842423,0.01913726,0.01927634,0.020409577,0.021387901
2005-01-26,0.016286197,0.017876852,0.018307434,0.01954763,0.020702851
2005-01-27,0.015530204,0.016896973,0.017547552,0.018734486,0.019828082
2005-01-28,0.015923167,0.017049234,0.017667588,0.018818773,0.019933432
2005-01-31,0.014279986,0.015177184,0.01577656,0.017001608,0.018407986
2005-02-01,0.013216598,0.014052319,0.014862524,0.016578719,0.017973279
2005-02-02,0.012356316,0.013025392,0.014023076,0.01576445,0.017516601
2005-02-03,0.012652361,0.013316822,0.014200594,0.015726741,0.017277673
2005-02-04,0.011280976,0.012318019,0.013141097,0.014521846,0.016292645
2005-02-07,0.012510109,0.013238084,0.013960524,0.014995159,0.016405046
2005-02-08,0.012167143,0.012585277,0.013427027,0.014539857,0.015997453
2005-02-09,0.013109328,0.013651629,0.014369697,0.015433393,0.016730724
2005-02-10,0.012113907,0.013194702,0.013862563,0.014848443,0.016229564
2005-02-11,0.011856815,0.012044927,0.012842394,0.013948974,0.015468017
2005-02-14,0.012676992,0.012170654,0.012993454,0.014004543,0.015570625
2005-02-15,0.011687909,0.011288289,0.012294788,0.013497717,0.015070967
2005-02-16,0.01157749,0.011040031,0.012080114,0.013346978,0.015049655
2005-02-17,0.012549882,0.012790018,0.013402556,0.01432085,0.01568612
2005-02-18,0.011127926,0.012404312,0.013282065,0.014234304,0.015787419
2005-02-22,0.015664471,0.015377061,0.015287632,0.016315861,0.017861917
2005-02-23,0.013760145,0.014504772,0.014708343,0.016429487,0.017941654
2005-02-24,0.012017866,0.012829531,0.013451608,0.015262473,0.016930179
2005-02-25,0.011864179,0.01209234,0.01244274,0.014583852,0.016577764
2005-02-28,0.014319917,0.013659101,0.014176513,0.015641007,0.017078321
2005-03-01,0.013560579,0.013687124,0.014100535,0.015734724,0.017318917
2005-03-02,0.014660622,0.014900532,0.015368068,0.016803087,0.017778077
2005-03-03,0.015167143,0.01513974,0.015476308,0.016855595,0.018147769
2005-03-04,0.013473197,0.0141079,0.014777789,0.016335264,0.017602568
2005-03-07,0.013556368,0.013952932,0.014739271,0.01579979,0.016954476
2005-03-08,0.014086265,0.014290154,0.015105964,0.016331708,0.01757535
2005-03-09,0.015428615,0.015582894,0.016103311,0.017076332,0.017920065
2005-03-10,0.014683692,0.015139215,0.016134462,0.017238306,0.018191612
2005-03-11,0.015046642,0.016245588,0.017150622,0.017741566,0.01858594
2005-03-14,0.015016703,0.01562351,0.016739522,0.017577603,0.018558227
2005-03-15,0.016153212,0.0172418,0.01804071,0.018695209,0.019464958
2005-03-16,0.017182837,0.017560324,0.018562523,0.019227713,0.019960312
2005-03-17,0.016209618,0.017685239,0.019497949,0.019899989,0.020499156
2005-03-18,0.015570214,0.017263394,0.01899118,0.019910012,0.020605405
2005-03-21,0.016634637,0.017840425,0.019559629,0.020091995,0.020366221
2005-03-22,0.018422675,0.019630117,0.020713679,0.021303737,0.021201926
2005-03-23,0.017842015,0.019248655,0.021007713,0.021649001,0.02156871
2005-03-24,0.016249474,0.018115909,0.02024151,0.021001397,0.021280267
2005-03-28,0.017439274,0.018909536,0.020360668,0.02099338,0.021217868
2005-03-29,0.018829088,0.019765712,0.021115062,0.021856052,0.022009465
2005-03-30,0.016590449,0.017745722,0.019192512,0.020069223,0.020715668
2005-03-31,0.017273803,0.018212057,0.019410452,0.019988288,0.020747073
2005-04-01,0.018155567,0.019593661,0.02078035,0.021487233,0.022022372
2005-04-04,0.017930338,0.019291405,0.020316561,0.020733634,0.021425277
2005-04-05,0.016621811,0.018162818,0.019256844,0.020141571,0.021218495
2005-04-06,0.015448273,0.017193562,0.018381142,0.019480258,0.020858437
2005-04-07,0.013891653,0.0158909,0.017341794,0.018809028,0.020539241
2005-04-08,0.015009571,0.016582435,0.017698453,0.019038321,0.020536677
2005-04-11,0.013476055,0.016883228,0.017961941,0.019248625,0.020667614
2005-04-12,0.012317452,0.015781752,0.016965718,0.018386098,0.020123823
2005-04-13,0.015746443,0.018722288,0.019571401,0.020500922,0.021659806
2005-04-14,0.019720858,0.02087137,0.021496065,0.022232901,0.022865109
2005-04-15,0.02778179,0.027005915,0.026464525,0.025724742,0.025839407
2005-04-18,0.024929696,0.025392009,0.024738832,0.025408472,0.025801566
2005-04-19,0.019940851,0.021303516,0.021191675,0.022561906,0.023944565
2005-04-20,0.02603332,0.025496189,0.024887993,0.025640957,0.026435255
2005-04-21,0.01867835,0.019935584,0.019740995,0.022055188,0.024126643
2005-04-22,0.021346711,0.021657687,0.021456683,0.023407859,0.025324146
2005-04-25,0.019346847,0.020225924,0.020481343,0.022500542,0.024467043
2005-04-26,0.020242386,0.020769819,0.021177303,0.022829888,0.024436721
2005-04-27,0.020049308,0.020206558,0.020691907,0.022608413,0.024218955
2005-04-28,0.025634053,0.024817498,0.024569522,0.025463702,0.026469434
2005-04-29,0.021070849,0.0217812,0.022026528,0.023572315,0.02512595
2005-05-02,0.020743556,0.021019712,0.021422777,0.02320569,0.024898138
2005-05-03,0.019920468,0.020289399,0.020703165,0.022790447,0.025006686
2005-05-04,0.017515648,0.018237963,0.019086044,0.021471653,0.023575435
2005-05-05,0.017561494,0.018198992,0.018885364,0.020936748,0.023352063
2005-05-06,0.017751333,0.01843046,0.019027063,0.020942594,0.023249231
2005-05-09,0.016660231,0.017007784,0.017691608,0.019996978,0.021984556
2005-05-10,0.020390339,0.020171944,0.020475258,0.022034469,0.023828709
2005-05-11,0.01900153,0.019451728,0.020242442,0.02222116,0.024049206
2005-05-12,0.023892104,0.024060011,0.024087963,0.024832669,0.025823135
2005-05-13,0.024602381,0.024931936,0.025090341,0.026014644,0.026764952
2005-05-16,0.021911903,0.021933771,0.022638199,0.024240511,0.025448109
2005-05-17,0.019585398,0.019859782,0.021277714,0.023637211,0.024940389
2005-05-18,0.016666379,0.017061503,0.018272196,0.020823125,0.022867903
2005-05-19,0.015878837,0.016026407,0.017390086,0.019884138,0.021950333
2005-05-20,0.015730456,0.016781931,0.017428681,0.019673782,0.021573823
2005-05-23,0.015114914,0.015535019,0.016418923,0.019054942,0.021176185
2005-05-24,0.014347318,0.015552182,0.016370585,0.018876343,0.021004502
2005-05-25,0.014140094,0.015656487,0.01657148,0.019080321,0.021150704
2005-05-26,0.013365794,0.014641237,0.01590715,0.018802572,0.021048816
2005-05-27,0.013359095,0.014861507,0.016334181,0.019003962,0.021417903
2005-05-31,0.015397969,0.016622817,0.017510263,0.019961568,0.021864035
2005-06-01,0.013947613,0.015369095,0.016471939,0.019131753,0.021008738
2005-06-02,0.012773372,0.014448323,0.015799559,0.018584078,0.020647394
2005-06-03,0.013774021,0.015664147,0.017040338,0.019779782,0.021745087
2005-06-06,0.014072963,0.016056989,0.017505532,0.020032457,0.021819038
2005-06-07,0.01491194,0.01604783,0.01736974,0.020086603,0.021933158
2005-06-08,0.014992271,0.01664903,0.01785724,0.020328728,0.022016704
2005-06-09,0.013692704,0.015405798,0.016920212,0.019443544,0.021139432
2005-06-10,0.013442111,0.015444595,0.017164918,0.019981492,0.021908153
2005-06-13,0.012274083,0.014753764,0.016701984,0.018821985,0.020454541
2005-06-14,0.012676978,0.014891285,0.016454139,0.018971959,0.02061815
2005-06-15,0.011918726,0.014034496,0.015978843,0.018660292,0.020490457
2005-06-16,0.011423341,0.013438539,0.01505717,0.017822511,0.019906087
2005-06-17,0.012175814,0.013276894,0.014954045,0.017882353,0.01988321
2005-06-20,0.01246256,0.013000652,0.015300857,0.018152805,0.02000004
2005-06-21,0.011519474,0.012259498,0.014600565,0.017543637,0.020099568
2005-06-22,0.01140021,0.012574576,0.014497168,0.017209893,0.019026749
2005-06-23,0.013519135,0.014769025,0.016639296,0.018603519,0.019920255
2005-06-24,0.013707509,0.015360707,0.017401349,0.019751827,0.021014435
2005-06-27,0.014253666,0.015724926,0.017583543,0.01973828,0.021108819
2005-06-28,0.012230684,0.01390842,0.016109587,0.01827692,0.019883562
2005-06-29,0.012868151,0.014437728,0.016246857,0.018912437,0.020618537
2005-06-30,0.013287519,0.015078188,0.01699551,0.019300463,0.020914043
2005-07-01,0.012408769,0.014404072,0.01640604,0.019006831,0.020730957
2005-07-05,0.012626244,0.014008922,0.015681107,0.017633853,0.019202899
2005-07-06,0.013946205,0.015359446,0.017075567,0.019070081,0.020507333
2005-07-07,0.014261842,0.015841799,0.017471851,0.019258203,0.020675851
2005-07-08,0.012303023,0.013786988,0.01534701,0.017283219,0.018955609
2005-07-11,0.012304502,0.014118896,0.015568074,0.017454702,0.019042275
2005-07-12,0.012968152,0.014081014,0.01567394,0.017734308,0.019282335
2005-07-13,0.011187898,0.01366485,0.015418098,0.01745919,0.019036068
2005-07-14,0.010946595,0.012907701,0.014508635,0.016342479,0.018011419
2005-07-15,0.010018161,0.012706248,0.014336857,0.016194816,0.017943652
2005-07-18,0.01026394,0.01352572,0.014995047,0.01775134,0.01922046
2005-07-19,0.009837994,0.012610172,0.0133647,0.016305848,0.018159313
2005-07-20,0.009489154,0.011832483,0.012928251,0.015883788,0.017866349
2005-07-21,0.010911604,0.013371904,0.014332357,0.017046575,0.018661727
2005-07-22,0.009989322,0.012515477,0.013587161,0.016307187,0.018189515
2005-07-25,0.011310205,0.013303568,0.014287862,0.0170196,0.018746398
2005-07-26,0.010811009,0.012863736,0.013946097,0.016725914,0.018650857
2005-07-27,0.009719622,0.012118025,0.013539985,0.016361567,0.01846567
2005-07-28,0.010178085,0.012132131,0.013456416,0.016286869,0.018377712
2005-07-29,0.012600826,0.014189929,0.015085834,0.017712357,0.019503559
2005-08-01,0.013392543,0.014724417,0.015950826,0.018320656,0.019886261
2005-08-02,0.012653027,0.014117206,0.015487443,0.018107259,0.019685552
2005-08-03,0.012953796,0.014550892,0.015814472,0.018082067,0.019759428
2005-08-04,0.014020138,0.015621036,0.016776176,0.018760911,0.020128846
2005-08-05,0.014508022,0.016325878,0.017687863,0.019435637,0.020695842
2005-08-08,0.01584171,0.017498036,0.019006921,0.02085457,0.02213426
2005-08-09,0.013843526,0.01562487,0.016969556,0.018668172,0.020302857
2005-08-10,0.014390861,0.016346215,0.017576382,0.019034124,0.020531165
2005-08-11,0.013814256,0.015701325,0.016917697,0.018617697,0.020348464
2005-08-12,0.014857709,0.016577965,0.01773558,0.019181111,0.020641839
2005-08-15,0.014084532,0.015590555,0.016812349,0.018568443,0.020277761
2005-08-16,0.016611487,0.017526489,0.018774836,0.020397106,0.02166984
2005-08-17,0.015785564,0.017262026,0.01854798,0.020109624,0.021497859
2005-08-18,0.016216024,0.017186457,0.018486839,0.020073744,0.021728649
2005-08-19,0.016322464,0.0172237,0.018550546,0.020017728,0.021608927
2005-08-22,0.016373687,0.017180808,0.018175735,0.019685787,0.021244201
2005-08-23,0.016221792,0.01692779,0.018140453,0.01970853,0.021226947
2005-08-24,0.017961329,0.01842846,0.01875512,0.020129023,0.021330618
2005-08-25,0.016807084,0.017752831,0.018356788,0.020082724,0.021456037
2005-08-26,0.016801297,0.018327647,0.018952942,0.020512663,0.021700577
2005-08-29,0.016215947,0.017319917,0.0185201,0.020373621,0.021890284
2005-08-30,0.016561295,0.017937909,0.018796239,0.020468229,0.021864074
2005-08-31,0.01443336,0.016092021,0.017709086,0.019753817,0.021518697
2005-09-01,0.01548605,0.016837515,0.018416495,0.020474787,0.022118595
2005-09-02,0.016590907,0.018229982,0.019541058,0.021178183,0.022446849
2005-09-06,0.015628825,0.016787635,0.017798008,0.019745621,0.02128998
2005-09-07,0.014486006,0.015947272,0.017054651,0.019119396,0.020834015
2005-09-08,0.015031022,0.016792915,0.018203641,0.019669527,0.021187947
2005-09-09,0.012933431,0.014864527,0.016728421,0.018847705,0.020727534
2005-09-12,0.012185178,0.015462654,0.017172829,0.018941699,0.020812365
2005-09-13,0.014303235,0.01683321,0.018579826,0.019685657,0.02126473
2005-09-14,0.014808666,0.017481098,0.019077548,0.020232326,0.021704528
2005-09-15,0.0138579,0.017190911,0.018792938,0.020114429,0.021553508
2005-09-16,0.011082878,0.015049014,0.017015703,0.018665861,0.020767531
2005-09-19,0.013129146,0.016415154,0.018026698,0.019490923,0.020907981
2005-09-20,0.014289595,0.017535283,0.019226666,0.020841707,0.021150581
2005-09-21,0.017306577,0.019495548,0.020812292,0.021913175,0.022515239
2005-09-22,0.016288365,0.018741776,0.02058929,0.021432862,0.022036835
2005-09-23,0.015063251,0.017712575,0.019476376,0.020994746,0.02183533
2005-09-26,0.015266457,0.017547233,0.019086711,0.020527192,0.021602515
2005-09-27,0.014693966,0.017032924,0.018626703,0.020134107,0.021517832
2005-09-28,0.014372877,0.016500117,0.018081408,0.019744516,0.02125539
2005-09-29,0.013413687,0.015555628,0.017001544,0.018542615,0.020195403
2005-09-30,0.012558146,0.014951087,0.016572265,0.018385425,0.020102112
2005-10-03,0.013952519,0.01568877,0.01703642,0.018717229,0.020270945
2005-10-04,0.016132874,0.019063155,0.020352812,0.020198142,0.021501029
2005-10-05,0.019729304,0.020319569,0.021237238,0.02256698,0.023286886
2005-10-06,0.020912563,0.021022173,0.021713447,0.022886688,0.023489351
2005-10-07,0.01974291,0.020359001,0.021160541,0.022320167,0.023212918
2005-10-10,0.022065715,0.022183108,0.022538755,0.023086119,0.023670777
2005-10-11,0.022246617,0.022285554,0.022577408,0.02309784,0.023782833
2005-10-12,0.023693228,0.02363593,0.023728645,0.024004183,0.024348328
2005-10-13,0.024383752,0.024228364,0.024219873,0.024372548,0.024665756
2005-10-14,0.019876737,0.020641102,0.021378684,0.022479583,0.023619089
2005-10-17,0.019283942,0.020235767,0.021085465,0.02228347,0.023607565
2005-10-18,0.021208638,0.021854388,0.022292738,0.023023986,0.023977391
2005-10-19,0.017339764,0.018880308,0.020206426,0.021854712,0.023365773
2005-10-20,0.023474539,0.022907356,0.023474126,0.024248766,0.024777182
2005-10-21,0.023501678,0.022855433,0.02309882,0.023691365,0.024473091
2005-10-24,0.019642921,0.019957342,0.020448369,0.022561348,0.023728017
2005-10-25,0.018757427,0.019241357,0.01925582,0.022149238,0.023537449
2005-10-26,0.019250751,0.019562552,0.01928309,0.022033049,0.023544196
2005-10-27,0.023373141,0.022739438,0.022247101,0.023623152,0.02445384
2005-10-28,0.018737755,0.019164087,0.019407751,0.021865025,0.023651744
2005-10-31,0.019325635,0.018913067,0.01899182,0.020968351,0.022575177
2005-11-01,0.019742035,0.019437474,0.019412876,0.021085046,0.022746446
2005-11-02,0.016920328,0.017792447,0.018400003,0.02028308,0.022286533
2005-11-03,0.015917144,0.01640643,0.017001317,0.019688306,0.021659578
2005-11-04,0.015757152,0.016288082,0.017008767,0.019744601,0.021626734
2005-11-07,0.015862523,0.016187658,0.0169753,0.019503872,0.021516979
2005-11-08,0.015788034,0.016091088,0.01693814,0.01943931,0.021441976
2005-11-09,0.014928397,0.015440159,0.016570413,0.019328294,0.021405854
2005-11-10,0.013269139,0.013869399,0.014885009,0.017618419,0.019826615
2005-11-11,0.012743579,0.013465572,0.01455835,0.017362916,0.019645179
2005-11-14,0.013462787,0.013806125,0.014919274,0.017500125,0.019603347
2005-11-15,0.014089099,0.014095279,0.015362344,0.017952163,0.019909899
2005-11-16,0.013580213,0.013692215,0.01507288,0.017693992,0.019791293
2005-11-17,0.011727249,0.011996089,0.013876494,0.017053331,0.019392038
2005-11-18,0.011079805,0.011882422,0.014072778,0.017317876,0.019542327
2005-11-21,0.010985815,0.011334884,0.012290583,0.01620238,0.018513195
2005-11-22,0.010359554,0.010959737,0.011732312,0.016363016,0.018802604
2005-11-23,0.011139533,0.011413781,0.013164039,0.017219596,0.019471532
2005-11-25,0.011280615,0.01192839,0.013844607,0.017718738,0.019758906
2005-11-28,0.013064925,0.013629706,0.015504811,0.018423179,0.020456932
2005-11-29,0.013019215,0.013926939,0.015830109,0.018827943,0.020501399
2005-11-30,0.013704512,0.014877771,0.017057324,0.020100684,0.021762645
2005-12-01,0.011663378,0.01284577,0.014880688,0.017967926,0.019971177
2005-12-02,0.011324713,0.012672261,0.014582897,0.017751883,0.019827302
2005-12-05,0.012702045,0.013977162,0.015464166,0.018198997,0.020227422
2005-12-06,0.012454803,0.013398395,0.015079991,0.018111503,0.020091278
2005-12-07,0.013628311,0.014456056,0.015953764,0.018673975,0.020634754
2005-12-08,0.01367152,0.014450362,0.0162213,0.018720488,0.020730569
2005-12-09,0.01258891,0.014134134,0.015835628,0.018345958,0.020640565
2005-12-12,0.011278306,0.014677148,0.016179073,0.018691594,0.020511352
2005-12-13,0.010523326,0.013988745,0.015576801,0.01831706,0.020097407
2005-12-14,0.011246685,0.014154852,0.015787837,0.018582967,0.02026014
2005-12-15,0.010918297,0.013783647,0.01552377,0.018304812,0.020088506
2005-12-16,0.010230708,0.013609655,0.015685264,0.018341902,0.020317128
2005-12-19,0.012155777,0.014556359,0.016672616,0.018700711,0.021218424
2005-12-20,0.011398716,0.014374778,0.016539422,0.018554052,0.020992066
2005-12-21,0.010589388,0.013866637,0.015932747,0.018271561,0.020533717
2005-12-22,0.009535257,0.012508889,0.015027753,0.017770107,0.019784301
2005-12-23,0.009636364,0.012430495,0.014924869,0.017684182,0.019788981
2005-12-27,0.012206052,0.014682404,0.016738171,0.018562174,0.020749012
2005-12-28,0.011814054,0.014488843,0.016443039,0.018258815,0.020659886
2005-12-29,0.012234177,0.014989565,0.016625003,0.018331445,0.020563009
2005-12-30,0.012577088,0.015179563,0.017059052,0.019525276,0.021362662
2006-01-03,0.011893441,0.013732487,0.015449137,0.017716367,0.01964231
2006-01-04,0.012679719,0.014086803,0.015751908,0.018079532,0.01978804
2006-01-05,0.01351748,0.014079024,0.015772011,0.018135234,0.019844332
2006-01-06,0.011131354,0.012882488,0.014530626,0.016570326,0.018822866
2006-01-09,0.012080134,0.013214629,0.014733118,0.016746845,0.018854032
2006-01-10,0.011094186,0.013021155,0.014672059,0.016629461,0.018898808
2006-01-11,0.011973647,0.013376876,0.014970318,0.016899643,0.01906145
2006-01-12,0.011773913,0.013686141,0.015254952,0.017065483,0.019088783
2006-01-13,0.011627202,0.013699022,0.015273276,0.017046811,0.018978183
2006-01-17,0.013547935,0.015153592,0.016419459,0.017735029,0.019335036
2006-01-18,0.014587659,0.015442165,0.016692865,0.017973994,0.019455114
2006-01-19,0.013544786,0.014795851,0.01606849,0.017496453,0.021507287
2006-01-20,0.019292909,0.018636854,0.019651742,0.020567307,0.021492327
2006-01-23,0.017554015,0.017897601,0.017915695,0.019957141,0.021291318
2006-01-24,0.015970899,0.016701144,0.017457413,0.018928086,0.020189915
2006-01-25,0.015398284,0.016499488,0.017006834,0.018566638,0.020174878
2006-01-26,0.014118222,0.015606069,0.016596137,0.018107941,0.019814876
2006-01-27,0.013239346,0.014256557,0.014667965,0.016678635,0.018774329
2006-01-30,0.013938775,0.014468972,0.014910277,0.016766359,0.018790357
